,link,category,name,img_url,brand,short_desc,priority_price,priority_store,num_of_product,num_of_store,lowest_price,highest_price
46,https://www.sosanhgia.com/p199096-kem-tay-tet-bao-chet-thai-doc-sukin-super-greens-detoxifying-facial-scrub-125ml.html,"['Sức khỏe - Làm đẹp', 'Mỹ phẩm', 'Chăm sóc cơ thể', 'Kem massage - Tẩy tế bào chết', 'Kem massage - Tẩy tế bào chết  SUKIN']",Kem Tẩy Tết Bào Chết & Thải Độc Sukin Super Greens Detoxifying Facial Scrub 125ml,https://img.sosanhgia.com/images/500x0/634faa91dc644a89b9492a2968f9fdb3/kem-tay-tet-bao-chet-thai-doc-sukin-super-greens-detoxifying-facial-scrub-125ml.jpeg,SUKIN,"Thành phần tự nhiên
 Giúp làm sáng da và cải thiện kết cấu da.
 Hỗ trợ cân bằng lượng dầu dư thừa và tông màu cho da.
 Phù hợp cho mọi loại da, đặc biệt cho da bị xỉn màu.",239.000,Shopee,4.0,3.0,239.000,365.000
47,https://www.sosanhgia.com/p175813-but-bi-uni-jetstream-sxn-217.html,"['Văn phòng phẩm', 'Bút viết', 'Bút bi', 'Bút bi  Uni Mitsubishi Pencil']",Bút Bi Uni Jetstream SXN-217,https://img.sosanhgia.com/images/500x0/bc96ee123b8b477ba4464c174fd51c31/but-bi-uni-jetstream-sxn217.jpeg,Uni Mitsubishi Pencil,"- Đầu bút: INOX chổng rỉ
 - Đầu bi: Hợp kim cacbua tungsten 1.0mm
 - Có 3 màu: Xanh, đen, đỏ
 - Mực ra đều, nhanh khô, không thấm nước tiện lợi cho người dùng tai trái",60.000,Shopee,3.0,2.0,60.000,70.000
48,https://www.sosanhgia.com/p206110-ghost-in-love.html,"['Sách', 'Sách Văn Học', 'Văn học Nước ngoài', 'Văn học Nước ngoài  - Marc Levy']",Ghost In Love,https://img.sosanhgia.com/images/500x0/cdac53645852410cb8921605093b7203/ghost-in-love.jpeg,Marc Levy,"""Ghost in love hứa hẹn một chuyến du hành đầy phấn khích."" - Lire.
 ""Một câu chuyện cổ tích thực thụ dành cho người trưởng thành. Nhẹ nhàng, vui tươi và đầy lạc quan. Một định nghĩa tuyệt vời về cuộc sống.""...",75.000,Shopee,12.0,5.0,75.000,106.000
49,https://www.sosanhgia.com/p171357-combo-nguon-coi-bieu-tuong-that-truyen.html,"['Sách', 'Sách Văn Học', 'Văn học Nước ngoài', 'Văn học Nước ngoài  - Dan Brown']",Combo Nguồn Cội + Biểu Tượng Thất Truyền,https://img.sosanhgia.com/images/500x0/16035ebf64244a55b1ec105e4ba0b015/combo-ngun-ci-biu-tng-tht-truyn.jpeg,Dan Brown,"Robert Langdon, giáo sư biểu tượng và biểu tượng tôn giáo đến từ trường đại học Harvard, đã tới Bảo tàng Guggenheim Bilbao để tham dự một sự kiện quan trọng - công bố một phát hiện ""sẽ thay đổi bộ mặt khoa học mãi mãi""...",350.500,Tiki,,,,
50,https://www.sosanhgia.com/p172031-combo-hoa-nguc-thien-than-va-ac-quy.html,"['Sách', 'Sách Văn Học', 'Truyện trinh thám', 'Truyện trinh thám  - Dan Brown']",Combo Hỏa Ngục + Thiên Thần Và Ác Quỷ,https://img.sosanhgia.com/images/500x0/163cefd83eda4aeb9e6d33f625b42627/combo-ha-ngc-thin-thn-v-c-qu.jpeg,Dan Brown,"Giáo sư biểu tượng học của Harvard, Robert Langdon, tỉnh lại trong một bệnh viện vào lúc nửa đêm. Anh hoàn toàn mất phương hướng và đau đầu dữ dội, cũng chẳng nhớ nổi điều gì về quãng thời gian ba mươi sáu tiếng vừa qua, kể cả chuyện làm thế nào anh lại có mặt ở nơi này hay nguồn gốc của cái vật kinh khủng mà...",286.001,Tiki,,,,
51,https://www.sosanhgia.com/p204015-combo-nguon-coi-thien-than-va-ac-quy.html,"['Sách', 'Sách Văn Học', 'Truyện trinh thám', 'Truyện trinh thám  - Dan Brown']",Combo Nguồn Cội + Thiên Thần Và Ác Quỷ,https://img.sosanhgia.com/images/500x0/bce66c1613794f63b54d5b08be369d14/combo-nguon-coi-thien-than-va-ac-quy.jpeg,Dan Brown,"Robert Langdon, giáo sư biểu tượng và biểu tượng tôn giáo đến từ trường đại học Harvard, đã tới Bảo tàng Guggenheim Bilbao để tham dự một sự kiện quan trọng - công bố một phát hiện ""sẽ thay đổi bộ mặt khoa học mãi mãi""....",321.501,Tiki,,,,
52,https://www.sosanhgia.com/p40045-may-photocopy-fuji-xerox-s2520-cps.html,"['Máy tính - Thiết bị VP', 'Thiết bị VP', 'Máy photocopy', 'Máy Photocopy Xerox']",Máy photocopy Fuji Xerox S2520 CPS,https://img.sosanhgia.com/images/500x0/7e54f9eb7164494d9ef30dcd54507715/may-photocopy-fuji-xerox-s2520-cps.jpg,Xerox,"Cấu hình chuẩn: Copy/ Print/ Scan/ DADF + Duplex

Khổ giấy: A3/A4

Đảo mặt bản sao: Có

ADF: Có

Cổng giao tiếp: USB/ LAN

Thu phóng: 25%-400%",29.900.000,Tiki,7.0,6.0,26.950.000,28.890.000
53,https://www.sosanhgia.com/p204014-combo-nguon-coi-hoa-nguc.html,"['Sách', 'Sách Văn Học', 'Truyện trinh thám', 'Truyện trinh thám  - Dan Brown']",Combo Nguồn Cội + Hỏa Ngục,https://img.sosanhgia.com/images/500x0/6ea36c3fc0b343398b55d6a0ee54b606/combo-nguon-coi-hoa-nguc.jpeg,Dan Brown,"Robert Langdon, giáo sư biểu tượng và biểu tượng tôn giáo đến từ trường đại học Harvard, đã tới Bảo tàng Guggenheim Bilbao để tham dự một sự kiện quan trọng - công bố một phát hiện ""sẽ thay đổi bộ mặt khoa học mãi mãi""...",318.500,Tiki,,,,
54,https://www.sosanhgia.com/p110510-gom-stabilo-legend-er198.html,"['Văn phòng phẩm', 'Đồ dùng văn phòng', 'Bút xóa - Băng xóa - Gôm - Tẩy', 'Bút xóa - Băng xóa - Gôm - Tẩy  Stabilo']",Gôm STABILO Legend ER198,https://img.sosanhgia.com/images/500x0/04401b04b4374fd5a57ad4ca87dce113/gom-stabilo-legend-er198.jpeg,Stabilo,,36.000,Tiki,,,,
55,https://www.sosanhgia.com/p112231-so-artbook-totoro-13x18-cm.html,"['Văn phòng phẩm', 'Giấy vở sổ tay', 'Sổ tay - Giấy note', 'Sổ tay - Giấy note  Artbook']",Sổ Artbook Totoro (13x18 cm),https://img.sosanhgia.com/images/500x0/55408eb65500442797ccf587e1157f46/so-tay-artbook-lx-totoro-(13-x-18).jpeg,Artbook,"- Loại bìa: Bìa mềm.
- Chất liệu: Giấy láng mịn, chống thấm cao, độ bám chữ tốt, thân thiện với môi trường.
- Số trang: 140.
- Kích thước: 13 x 18 cm.",70.000,Tiki,,,,
56,https://www.sosanhgia.com/p73004-sua-duong-the-organia-white-milk-body-essence-lotion-400g.html,"['Sức khỏe - Làm đẹp', 'Mỹ phẩm', 'Chăm sóc cơ thể', 'Dưỡng thể', 'Dưỡng thể Organia']",Sữa dưỡng thể Organia White Milk Body Essence Lotion 400g,https://img.sosanhgia.com/images/500x0/60a85d15eda44d62b8580f788bd1d8c3/sua-duong-the-organia-white-milk-body-essence-lotion-400g.jpeg,Organia,,189.000,Lazada,2.0,2.0,189.000,210.000
57,https://www.sosanhgia.com/p31972-hoa-ra-anh-van-o-day.html,"['Sách', 'Sách Văn Học', 'Tiểu thuyết tình cảm lãng mạn', 'Tiểu thuyết tình cảm lãng mạn  - Tân Di Ổ']",Hóa Ra Anh Vẫn Ở Đây,https://img.sosanhgia.com/images/500x0/2f9960bc975d4b2a91bb8ceabdcd2c05/hoa-ra-anh-van-o-day.jpeg,Tân Di Ổ,"Sách có nội dung tình cảm lãng mạn
 Giọng văn trẻ trung, cách kể chuyện mới mẻ
 Kể về câu chuyện tình yêu của 2 nhân vật là bạn thanh mai trúc mã",47.750,Lazada,3.0,75.0,000,109.000
58,https://www.sosanhgia.com/p108513-kim-bam-ghim-asaki-ak-7105.html,"['Văn phòng phẩm', 'Đồ dùng văn phòng', 'Bấm - Ghim - Đục lỗ', 'Bấm - Ghim - Đục lỗ  Asaki']",Kìm bấm ghim Asaki AK-7105,https://img.sosanhgia.com/images/500x0/656e9cdbdb8044ecb9ecc0debe8ac5a8/kim-bam-ghim-asaki-ak-7105.jpeg,Asaki,"- Được sản xuất từ chất liệu hợp kim thép cứng cáp, có độ bền cao 
 - Tay bấm nhẹ và kim ghim nhạy nhờ có bộ lò xo cao cấp ",149.600,Shopee,6.0,3.0,149.600,169.000
59,https://www.sosanhgia.com/p119193-bam-kim-max-hd-10v.html,"['Văn phòng phẩm', 'Đồ dùng văn phòng', 'Bấm - Ghim - Đục lỗ', 'Bấm - Ghim - Đục lỗ  Max']",Bấm kim Max HD-10V,https://img.sosanhgia.com/images/500x0/35a22b8c66eb4c248b94cb3179406cb8/bam-kim-xoay-chieu-max-hd10v.jpeg,Max,,180.000,Lazada,,,,
60,https://www.sosanhgia.com/p119194-bam-kim-max-hd-50r.html,"['Văn phòng phẩm', 'Đồ dùng văn phòng', 'Bấm - Ghim - Đục lỗ', 'Bấm - Ghim - Đục lỗ  Max']",Bấm kim Max HD-50R,https://img.sosanhgia.com/images/500x0/7c78df1b6eb74a509e7ab18614110e9d/bam-kim-so-3-max-hd-50r.jpeg,Max,,169.200,Lazada,,,,
61,https://www.sosanhgia.com/p108379-dao-roc-giay-asaki-ak-8743.html,"['Văn phòng phẩm', 'Đồ dùng văn phòng', 'Dao rọc giấy - Kéo', 'Dao rọc giấy - Kéo  Asaki']",Dao Rọc Giấy Asaki AK-8743,https://img.sosanhgia.com/images/500x0/a7f3a404907646e4bdb15b789165feea/dao-tro-asaki-ak-8743.jpeg,Asaki,,48.000,Lazada,5.0,2.0,48.000,59.000
62,https://www.sosanhgia.com/p108381-dao-roc-giay-asaki-ak-8742.html,"['Văn phòng phẩm', 'Đồ dùng văn phòng', 'Dao rọc giấy - Kéo', 'Dao rọc giấy - Kéo  Asaki']",Dao Rọc Giấy Asaki AK-8742,https://img.sosanhgia.com/images/500x0/53f5572fac184e77a8ac697190d6b394/dao-tro-asaki-ak-8742.jpeg,Asaki,,55.000,Shopee,2.0,2.0,55.000,57.000
63,https://www.sosanhgia.com/p82489-giao-tiep-tieng-han-trong-kinh-doanh-thuong-mai.html,"['Sách', 'Sách học ngoại ngữ', 'Sách học tiếng Hàn', 'Sách học tiếng Hàn  - Thuỳ Linh']",Giao Tiếp Tiếng Hàn Trong Kinh Doanh Thương Mại,https://img.sosanhgia.com/images/500x0/e32c5ccda1c844a9b9f68fe9edc121f8/giao-tiep-tieng-han-trong-kinh-doanh-thuong-mai.jpeg,Thuỳ Linh,"Việc nắm vững các kiểu câu tiếng Hàn thực dụng trong cuốn sách
này chắc chắn sẽ đem lại hiệu quả to lớn cho bạn mà không cần bỏ
nhiều công sức...",54.400,Lazada,,,,
64,https://www.sosanhgia.com/p81044-dam-thoai-tieng-han-noi-cong-so-phong-van-xin-viec.html,"['Sách', 'Sách học ngoại ngữ', 'Sách học tiếng Hàn', 'Sách học tiếng Hàn  - Thuỳ Linh']",Đàm Thoại Tiếng Hàn Nơi Công Sở - Phỏng Vấn Xin Việc,https://img.sosanhgia.com/images/500x0/2d650f5a203a49578dd9b51deade7ba0/dam-thoai-tieng-han-noi-cong-so-phong-van-xin-viec.jpeg,Thuỳ Linh,,53.000,Tiki,2.0,2.0,53.000,54.400
65,https://www.sosanhgia.com/p56880-2000-cau-dam-thoai-tieng-han.html,"['Sách', 'Sách học ngoại ngữ', 'Sách học tiếng Hàn', 'Sách học tiếng Hàn  KHÁC']",2000 Câu Đàm Thoại Tiếng Hàn,https://img.sosanhgia.com/images/500x0/c1461109ee42401d96c759a724776faf/2000-cau-dam-thoai-tieng-han.jpg,KHÁC,"Cuốn sách 2000 Câu Đàm Thoại Tiếng Hàn được biên soạn nhằm cung
cấp thêm cho những người mới bắt đầu học tiếng Hàn có thêm tài liệu
để tham khảo và học tập. Sách cung cấp những mẫu câu hội thoại phổ
biến nhất trong cuộc sống về các chủ đề như: Số đếm,...",56.000,Tiki,3.0,3.0,56.000,70.000
66,https://www.sosanhgia.com/p45680-300-cau-truc-ngu-phap-co-ban-tieng-han.html,"['Sách', 'Sách học ngoại ngữ', 'Sách học tiếng Hàn', 'Sách học tiếng Hàn  KHÁC']",300 Cấu Trúc Ngữ Pháp Cơ Bản Tiếng Hàn,https://img.sosanhgia.com/images/500x0/adcffc57379846b2ad8b5216b6670d15/300-cau-truc-ngu-phap-co-ban-tieng-han.jpg,KHÁC,"Dựa trên giáo trình giảng dạy của đại học Yonsei Hàn Quốc

Cung cấp các kiến thức cơ bản về ngữ pháp tiếng Hàn

Nội dung được sắp xếp hệ thống, chính xác, đầy đủ và khoa học",59.500,Tiki,,,,
67,https://www.sosanhgia.com/p68238-smartwatch-putoca-ip09.html,"['Thiết bị di động', 'Thiết bị đeo công nghệ', 'Đồng hồ thông minh', 'Đồng hồ thông minh PUTOCA']",Smartwatch PUTOCA IP09,https://img.sosanhgia.com/images/500x0/c82ff1f78215407183b6e8e74292b327/smartwatch-putoca-ip09.jpeg,PUTOCA,,199.000,Lazada,,,,
68,https://www.sosanhgia.com/p30051-5500-cau-giao-tiep-tieng-han-trong-sinh-hoat-hang-ngay.html,"['Sách', 'Sách học ngoại ngữ', 'Sách học tiếng Hàn', 'Sách học tiếng Hàn  KHÁC']",5500 Câu Giao Tiếp Tiếng Hàn Trong Sinh Hoạt Hàng Ngày,https://img.sosanhgia.com/images/500x0/36767bf771754a86bbbc3af14b9e00c5/5500-cau-giao-tiep-tieng-han-trong-sinh-hoat-hang-ngay.jpeg,KHÁC,"Cuốn sách cung cấp 5500 câu giao tiếp tiếng Hàn trong sinh hoạt
hàng ngày

Trình bày ngắn ngọn, các ví dụ cụ thể, chi tiết

Kèm CD hướng dẫn giúp bạn đọc cải thiện khả năng giao tiếp tiếng
Hàn hiệu quả",40.000,Shopee,4.0,3.0,40.000,54.600
69,https://www.sosanhgia.com/p30414-gam-rach.html,"['Sách', 'Sách Văn Học', 'Tiểu thuyết tình cảm lãng mạn', 'Tiểu thuyết tình cảm lãng mạn  - Phỉ Ngã Tư Tồn']",Gấm Rách,https://img.sosanhgia.com/images/500x0/43c7bb24dcbc4632b6dda3741e9a43f5/gam-rach.jpeg,Phỉ Ngã Tư Tồn,"Nội dung tiểu thuyết là một câu chuyện tình yêu bi thương, một
chuyện tình đã được sắp đặt sẵn và không thể thay đổi. Cốt truyện
nhẹ nhàng, ngôn từ sống động hứa hẹn sẽ mang đến cho bạn sự trải
nghiệm trong các cung bậc cảm xúc của tình yêu",42.975,Lazada,1.0,1.0,85.000,0
70,https://www.sosanhgia.com/p27522-dong-cung.html,"['Sách', 'Sách Văn Học', 'Tiểu thuyết tình cảm lãng mạn', 'Tiểu thuyết tình cảm lãng mạn  - Phỉ Ngã Tư Tồn']",Đông Cung,https://img.sosanhgia.com/images/500x0/3c81d5b462944d729258c72d7171be01/ng-cung.jpeg,Phỉ Ngã Tư Tồn,"Một câu chuyện tình đầy nuối tiếc, đau khổ và dằn vặt
 Tình tiết giằng xé, những nút thắt được đẩy đến cao trào không lối thoát",60.000,Lazada,10.0,4.0,60.000,126.000
71,https://www.sosanhgia.com/p98190-tro-choi-huy-diet-cam-xuc.html,"['Sách', 'Sách Văn Học', 'Tiểu thuyết tình cảm lãng mạn', 'Tiểu thuyết tình cảm lãng mạn  KHÁC']",Trò Chơi Hủy Diệt Cảm Xúc,https://img.sosanhgia.com/images/500x0/7072163929174fbbb036d7b402e2debf/tro-choi-huy-diet-cam-xuc.jpeg,KHÁC," là cuốn tiểu thuyết
thứ ba của nhà văn 
 Cuốn sách hút người đọc
ngay từ những dòng đầu tiên, như cách ""chia quân"", ""dàn trận"" khi
tham gia một trò chơi online. Chương 1: Giới thiệu trò chơi, luật
chơi. Chương 2: Giới thiệu nhân vật. Và các chương tiếp theo đó,
nhân vật chính (với các đại từ nhân xưng ""tôi"", ""ả"", ""Linh"",
""Kim""…) dần dần đi sâu vào trò chơi được lập trình tinh vi...",38.500,Tiki,,,,
72,https://www.sosanhgia.com/p59013-huong-dan-chia-dong-tu-tieng-phap.html,"['Sách', 'Sách học ngoại ngữ', 'Ngoại ngữ khác', 'Ngoại ngữ khác  KHÁC']",Hướng Dẫn Chia Động Từ Tiếng Pháp,https://img.sosanhgia.com/images/500x0/1dfd9496e2b341cc8cbf4f65977b480a/huong-dan-chia-dong-tu-tieng-phap.jpg,KHÁC,"Trong việc học tiếng Pháp, bạn thường gặp nhiều khó khăn khi
chia động từ ở các thì và lối dùng. Để giúp bạn đạt kết quả tốt
trong học tập,...",30.000,Lazada,,,,
73,https://www.sosanhgia.com/p59857-tieng-viet-hien-dai-tap-1-4.html,"['Sách', 'Sách học ngoại ngữ', 'Ngoại ngữ khác', 'Ngoại ngữ khác  KHÁC']",Tiếng việt hiện đại (Tập 1-4),https://img.sosanhgia.com/images/500x0/1687b5be9803418dab28f8085bd70f78/tieng-viet-hien-dai-(tap-1-4).jpg,KHÁC,"Từ giữa thế kỉ 19, tiếng Việt đã phát triển sang giai đoạn tiếng
Việt hiện đại và có thể nói, trong thời gian gần 2 thế kỉ, tiếng
Việt hiện đại đã hoàn thiện cấu trúc của mình theo những khía cạnh
khác nhau...",95.790,Tiki,5.0,3.0,88.000,100.940
74,https://www.sosanhgia.com/p111639-gom-lamy-z11.html,"['Văn phòng phẩm', 'Đồ dùng văn phòng', 'Bút xóa - Băng xóa - Gôm - Tẩy', 'Bút xóa - Băng xóa - Gôm - Tẩy  Lamy']",Gôm Lamy Z11,https://img.sosanhgia.com/images/500x0/fe69aeb5b5b545d7923ca8dcecafb19f/tay-cao-cap-lamy-z11.jpeg,Lamy,"- Là loại tẩy cao cấp được sản xuất từ Đức.
- Kích thước nhỏ, dùng để gắn vào đầu bút chì bấm Lamy.",235.200,Tiki,,,,
75,https://www.sosanhgia.com/p115412-chuyen-o-vinh-tokyo.html,"['Sách', 'Sách Văn Học', 'Tiểu sử - Hồi ký', 'Tiểu sử - Hồi ký  - Đinh Lê Hương']",Chuyện Ở Vịnh Tokyo,https://img.sosanhgia.com/images/500x0/938c8cecbd0742b890437f8b3265234a/chuyen-o-vinh-tokyo.jpeg,Đinh Lê Hương,"Một cựu tiếp viên hàng không “hạ cánh” xuống mặt đất sống cuộc đời công chức. Bước chân đến Nhật Bản để học tập, nơi mà thậm chí trước đây Đinh Lê Hương còn không có mấy thiện cảm bởi người Nhật sao nguyên tắc quá, tỉ mỉ quá, thời trang ở Nhật lại chẳng phải gu của cô...",64.350,Tiki,11.0,5.0,64.350,84.000
76,https://www.sosanhgia.com/p57411-tap-viet-chu-han-theo-giao-trinh-han-ngu-phien-ban-moi.html,"['Sách', 'Sách học ngoại ngữ', 'Sách học tiếng Hoa', 'Sách học tiếng Hoa  KHÁC']",Tập Viết Chữ Hán Theo Giáo Trình Hán Ngữ Phiên Bản Mới,https://img.sosanhgia.com/images/500x0/9c57d974054149aaae5aa416ad1f91f7/tap-viet-chu-han-theo-giao-trinh-han-ngu-phien-ban-moi.jpg,KHÁC,"Chúng ta đều biết, chữ Hán thuộc hệ chữ tượng hình, nó khác hoàn
toàn với hệ chữ Latinh mà người Việt chúng ta đang sử dụng. Bởi
vậy, hiện nay, đa số những người học tiếng Trung Quốc nói chung đều
có tâm lý sợ học chữ Hán,...",58.940,Tiki,,,,
77,https://www.sosanhgia.com/p44120-tu-hoc-tieng-trung-cho-nguoi-moi-bat-dau.html,"['Sách', 'Sách học ngoại ngữ', 'Sách học tiếng Hoa', 'Sách học tiếng Hoa  KHÁC']",Tự Học Tiếng Trung Cho Người Mới Bắt Đầu,https://img.sosanhgia.com/images/500x0/fd67868fbb47444596b876b17005ed9b/tu-hoc-tieng-trung-cho-nguoi-moi-bat-dau.jpg,KHÁC,"Biên soạn dành cho người tự học và học cấp tốc tiếng Trung

Gồm các chủ đề gần gũi, diễn ra xung quanh hàng ngày

Cách trình bày dễ hiểu, giúp người học học nhanh, nhớ lâu, dễ thực
hành",55.250,Tiki,42.0,6.0,55.250,85.000
78,https://www.sosanhgia.com/p151429-dia-thuc-an-thu-ba-but-ky-ve-tuong-lai-cua-nen-am-thuc.html,"['Sách', 'Sách Văn Học', 'Phóng sự - Ký sự - Bút ký', 'Phóng sự - Ký sự - Bút ký  - Dan Barber']",Đĩa Thức Ăn Thứ Ba - Bút Ký Về Tương Lai Của Nền Ẩm Thực,https://img.sosanhgia.com/images/500x0/ca79c462a5a64964ba593bb737f71867/dia-thuc-an-thu-ba-but-ky-ve-tuong-lai-cua-nen-am-thuc.jpeg,Dan Barber,"Tập sách viết dưới dạng bút ký về chính trải nghiệm của tác giả, một đầu bếp, về việc canh nông hợp lý, lịch sử và phương pháp chế biến các món ăn bổ dưỡng,...",110.500,Tiki,9.0,8.0,110.500,170.000
79,https://www.sosanhgia.com/p68767-365-cau-dam-thoai-tieng-hoa-quyen-1-2.html,"['Sách', 'Sách học ngoại ngữ', 'Sách học tiếng Hoa', 'Sách học tiếng Hoa  - Zhang Jun']",365 Câu Đàm Thoại Tiếng Hoa (Quyển 1-2),https://img.sosanhgia.com/images/500x0/3b72e12aeff54ccbb95258eebb3bede8/365-cau-dam-thoai-tieng-hoa-(quyen-1-2).jpeg,Zhang Jun,Được biên soạn nhằm cung cấp thêm cho những người mới bắt đầu học tiếng Hoa có thêm tài liệu để tham khảo và học tập. Sách cung cấp những mẫu câu hội thoại phổ biến nhất trong cuộc sống về các chủ đề...,68.000,Lazada,2.0,2.0,49.920,51.200
80,https://www.sosanhgia.com/p116487-tam-tinh-voi-trinh-cong-son.html,"['Sách', 'Sách Văn Học', 'Phóng sự - Ký sự - Bút ký', 'Phóng sự - Ký sự - Bút ký  - Bửu Ý']",Tâm Tình Với Trịnh Công Sơn,https://img.sosanhgia.com/images/500x0/bce430ff3d1b4022bd8ab6b9f776760b/tam-tinh-voi-trinh-cong-son.jpeg,Bửu Ý,"Là người bạn thân thiết của nhạc sĩ Trịnh Công Sơn và là một học giả uyên thâm, một nhà ""Huế học""; với giọng văn giàu chất trí tuệ, suy tưởng mà vẫn mềm mại, những trang sách của ông có một sức hút riêng và làm người đọc tin cậy...",64.600,Tiki,3.0,3.0,64.600,68.400
81,https://www.sosanhgia.com/p116484-tac-gia-the-ky-xx.html,"['Sách', 'Sách Văn Học', 'Phóng sự - Ký sự - Bút ký', 'Phóng sự - Ký sự - Bút ký  - Bửu Ý']",Tác Giả Thế Kỷ XX,https://img.sosanhgia.com/images/500x0/1a14a5dfe4bd4805886716ebdbc37fca/tac-gia-the-ky-xx.jpeg,Bửu Ý,Tác Giả Thế Kỷ XX là hợp tuyển những bài viết mà nhà văn Bửu Ý đã viết và đăng trên một số tạp chí ở miền Nam từ năm 1963 đến 1967...,61.599,Shopee,5.0,5.0,61.599,79.200
